"CASE_ID","CASE_PARTICIPANT_ID","DISPOSITION_DATE","ARREST_DATE","RESULT"
273316988225,354061777421,2016-02-03,2011-12-19,"Guilty"
273366533662,354155507883,2014-08-20,2011-11-19,"Guilty"
273398325317,354217597436,2013-09-11,2011-11-20,"Guilty"
273430942729,354285052186,2016-08-29,2011-11-25,"Guilty"
273432387804,354288583128,2018-09-25,2011-11-25,"Guilty"
273432387804,354288628985,2018-09-21,2011-11-25,"Guilty"
273496590433,354411065548,2014-02-24,2011-11-29,"Guilty"
273556148176,354530154594,2014-08-29,2011-12-05,"Guilty"
273569360293,354554045774,2017-08-10,2011-12-05,"Guilty"
273587630172,354586007678,2016-10-31,2011-12-06,"Guilty"
273640788297,354688313285,2012-07-02,2011-12-04,"Guilty"
273795101688,354980922914,2018-08-30,2011-10-20,"Guilty"
273827306222,355046130701,2013-12-18,2011-12-25,"Guilty"
273885728549,355146923048,2016-10-06,2011-12-28,"Guilty"
274007114869,355375425442,2017-07-13,2012-01-06,"Guilty"
274058518260,355473649831,2013-09-19,2012-01-11,"Guilty"
274068943445,355493689073,2017-01-05,2012-01-11,"Guilty"
274083187758,355523587440,2017-11-28,2012-01-14,"Guilty"
274131494559,355614658232,2014-06-06,2011-11-22,"Guilty"
274146254970,355645152731,2018-08-01,2012-06-28,"Guilty"
274189091129,355732142304,2014-08-05,2012-01-23,"Guilty"
274227592062,355804732971,2013-05-02,2012-01-24,"Guilty"
274292723667,355935148546,2016-03-17,2011-11-09,"Guilty"
274312541842,355973943052,2014-07-16,2012-06-07,"Guilty"
274364358111,356078449766,2019-05-17,2012-02-02,"Guilty"
274397491622,356136045393,2013-11-07,2012-02-02,"Guilty"
274473461291,356289756014,2016-04-15,2012-02-12,"Guilty"
274722736769,356751713293,2015-05-13,2012-03-01,"Guilty"
274781159097,356869105653,2013-03-07,2012-03-05,"Guilty"
274933924193,357167630756,2015-10-26,2012-03-17,"Guilty"
274933924193,357167722468,2015-10-26,2012-03-17,"Guilty"
274956426079,357205278852,2015-12-10,2012-03-18,"Guilty"
274956426079,357205508134,2015-12-10,2012-03-18,"Guilty"
274997301064,357285068972,2015-09-25,2012-03-20,"Guilty"
275009584203,357308868439,2014-06-02,2012-03-21,"Guilty"
275037659951,357349772339,2015-03-25,2012-06-06,"Guilty"
275065322820,357404708295,2016-05-09,2012-03-25,"Guilty"
275103926972,357477895094,2016-08-04,2012-03-28,"Guilty"
275135615408,357531638784,2014-11-14,2012-03-29,"Guilty"
275137473362,357532510056,2016-05-02,2012-03-29,"Guilty"
275140466732,357534665306,2014-11-25,2012-03-30,"Guilty"
275357331237,357949207077,2017-10-27,2012-04-14,"Guilty"
275455183474,358150103924,2014-07-29,2012-05-25,"Guilty"
275488213765,358212514472,2017-03-27,2012-04-25,"Guilty"
275488213765,358241633280,2016-01-28,2012-04-26,"Guilty"
275520727958,358275154301,2016-12-01,2012-04-27,"Guilty"
275546532873,358323257655,2015-08-13,2012-04-30,"Guilty"
275546532873,358323349368,2015-08-13,2012-04-30,"Guilty"
275565009192,358362143874,2016-08-10,2012-05-12,"Guilty"
275585549904,358404698605,2015-03-12,2012-05-01,"Guilty"
275586272442,358405799158,2020-02-10,2012-05-02,"Guilty"
275598039483,358430057189,2015-12-15,2012-10-16,"Guilty"
275602994027,358439962169,2017-01-06,2012-05-03,"Guilty"
275663583967,358549604799,2014-05-21,2012-05-08,"Guilty"
275812220277,358830429335,2017-12-20,2014-04-11,"Guilty"
275897582935,359005279752,2016-11-08,2012-05-25,"Guilty"
275928858492,359070991960,2014-04-03,2012-05-29,"Guilty"
275930303567,359075256604,2017-03-27,2012-05-29,"Guilty"
275968598061,359146150584,2013-12-19,2012-08-15,"Guilty"
276059534581,359315131384,2020-03-13,2012-06-06,"Guilty"
276060773217,359546476874,2014-09-05,2012-06-13,"Guilty"
276076359386,359347276713,2017-08-17,2015-06-19,"Guilty"
276096074341,359391573987,2013-08-20,2012-06-10,"Guilty"
276099377370,359400836978,2014-07-15,2012-06-11,"Guilty"
276099377370,359401020403,2014-07-15,2012-06-11,"Guilty"
276157696477,359519788455,2015-02-17,2012-06-15,"Guilty"
276213435094,359637868661,2014-12-12,2012-06-18,"Guilty"
276228505164,359665061500,2017-01-26,2012-06-18,"Guilty"
276257303449,359724399670,2021-08-12,2012-06-20,"Guilty"
276293223890,359798824592,2014-09-29,2012-06-24,"Guilty"
276354742808,359916216951,2014-09-25,2012-07-05,"Guilty"
276372806248,359952397644,2014-09-29,2012-06-27,"Guilty"
276377451133,359962165055,2018-11-05,2012-12-18,"Guilty"
276377451133,365558112112,2018-11-05,2012-05-08,"Guilty"
276384676509,359979636340,2019-04-18,2012-06-29,"Guilty"
276473032538,360153936480,2015-04-17,2012-10-29,"Guilty"
276479432156,360168106105,2015-05-20,2012-07-08,"Guilty"
276532796720,360273667516,2016-05-09,2012-06-28,"Guilty"
276533416038,360274997351,2014-08-14,2012-07-11,"Guilty"
276536409409,360281784097,2016-02-29,2012-07-10,"Guilty"
276551169820,360308793511,2015-03-20,2012-07-11,"Guilty"
276582135718,360372212900,2017-02-09,2012-07-14,"Guilty"
276582135718,360372258756,2014-02-04,2012-07-14,"Guilty"
276582135718,360372992458,2013-07-01,2012-07-14,"Guilty"
276703418818,360588196499,2016-11-18,2012-07-21,"Guilty"
276707960483,360598009767,2016-06-01,2012-07-22,"Guilty"
276731184906,360640472784,2016-10-21,2012-07-22,"Guilty"
276781556100,360724023128,2015-04-13,2012-07-25,"Guilty"
276781556100,360782811021,2015-05-22,2012-08-02,"Guilty"
276793529581,360748464584,2015-08-21,2012-07-28,"Guilty"
276839152670,360842240903,2015-09-03,2012-07-29,"Guilty"
276857835429,360879568005,2014-09-30,2012-07-31,"Guilty"
276908929160,360984624996,2018-07-18,2013-03-04,"Guilty"
276958577816,361078126176,2018-01-24,2012-08-07,"Guilty"
276975815500,361113435597,2015-02-20,2012-08-08,"Guilty"
277015555068,361191391461,2018-05-18,2012-08-11,"Guilty"
277020096734,361202213569,2019-12-04,2012-08-28,"Guilty"
277020199953,361201938431,2015-02-04,2012-08-13,"Guilty"
277055810736,361264990968,2018-06-20,2012-12-04,"Guilty"
277137870365,361429798836,2014-12-04,2013-05-09,"Guilty"
277157172441,361467217651,2014-07-14,2012-08-20,"Guilty"
277166565431,361484643079,2012-10-12,2013-02-27,"Guilty"
277172758610,361496290602,2018-02-20,2013-07-16,"Guilty"
277176061639,361504177901,2018-02-26,2013-06-20,"Guilty"
277176371298,361504957460,2022-12-01,2012-08-28,"Guilty"
277176371298,361505553593,2016-04-26,2012-08-27,"Guilty"
277198563525,361555491202,2018-07-12,2012-08-24,"Guilty"
277203414849,361567092869,2017-10-31,2012-08-25,"Guilty"
277255540777,361662428305,2016-06-06,2012-11-02,"Guilty"
277265862743,361684668655,2013-09-27,2012-08-27,"Guilty"
277265862743,362085591078,2013-10-25,2012-06-19,"Guilty"
277282790767,361714383596,2015-03-19,2012-08-29,"Guilty"
277288467849,361725068135,2018-07-12,2012-08-28,"Guilty"
277297344739,361745336659,2018-05-23,2012-08-29,"Guilty"
277315511399,361787295257,2015-05-20,2012-08-31,"Guilty"
277316853255,361789267082,2017-07-10,2012-08-31,"Guilty"
277326865562,361812011851,2015-07-27,2012-09-03,"Guilty"
277455993356,362064176143,2016-04-12,2012-09-11,"Guilty"
277481385392,362112050215,2018-10-18,2012-09-12,"Guilty"
277509770799,362840433123,2017-02-07,2011-02-12,"Guilty"
277511009435,362175790598,2016-07-19,2012-10-30,"Guilty"
277522466817,362202662443,2015-10-05,2012-12-28,"Guilty"
277548581391,362254755303,2015-12-29,2012-09-17,"Guilty"
277579650508,362315836015,2017-04-10,2012-09-20,"Guilty"
277579650508,362315881871,2017-04-10,2012-09-20,"Guilty"
277580063387,362316569717,2016-05-25,2012-09-27,"Guilty"
277762349306,362672736303,2017-07-26,2014-01-07,"Guilty"
277795482817,362736476686,2013-08-08,2012-10-04,"Guilty"
277800230921,362746840230,2015-04-08,2013-05-25,"Guilty"
277816126749,362782929209,2015-10-29,2012-10-05,"Guilty"
277966827452,363086773654,2015-03-06,2012-10-17,"Guilty"
277979420250,363109747705,2015-06-05,2012-10-18,"Guilty"
278028759247,363214254419,2018-02-26,2012-10-22,"Guilty"
278028759247,363215446686,2018-09-11,2012-10-22,"Guilty"
278035262086,363228148906,2017-09-15,2012-09-26,"Guilty"
278077891805,363322429645,2015-05-12,2013-02-25,"Guilty"
278077891805,363322796496,2015-12-17,2013-02-19,"Guilty"
278105657894,363381997096,2016-07-27,2012-11-21,"Guilty"
278213935317,363600777936,2022-12-16,2013-05-16,"Guilty"
278325206110,363818549935,2016-06-20,2012-11-13,"Guilty"
278474977836,364103042982,2014-09-10,2012-11-23,"Guilty"
278478487304,364110013153,2016-10-11,2012-11-24,"Guilty"
278478487304,364110104866,2016-10-11,2012-11-24,"Guilty"
278478487304,364117304319,2016-10-11,2012-11-24,"Guilty"
278478487304,364117396032,2016-10-11,2012-11-24,"Guilty"
278485815900,364127897146,2015-06-02,2012-11-25,"Guilty"
278522768538,364198836982,2019-11-19,2012-11-26,"Guilty"
278522768538,364665242331,2017-05-08,2012-11-28,"Guilty"
278540006221,364231440876,2018-05-11,2012-11-28,"Guilty"
278540006221,364231578445,2018-05-11,2012-11-28,"Guilty"
278577887837,364312790112,2017-09-22,2013-02-25,"Guilty"
278579332912,364316321055,2017-07-12,2013-01-24,"Guilty"
278603383092,364364745403,2015-05-11,2013-03-08,"Guilty"
278623201267,364402439356,2016-08-31,2012-12-04,"Guilty"
278683687988,364516575912,2015-12-07,2012-10-03,"Guilty"
278683687988,364516621769,2015-12-07,2012-12-07,"Guilty"
278728898199,364607325709,2016-02-23,2012-12-10,"Guilty"
278802803475,364765851252,2021-03-04,2012-12-28,"Guilty"
278802803475,364765988821,2021-03-04,2012-12-20,"Guilty"
278828401950,364821199915,2018-07-02,2014-05-20,"Guilty"
278831601760,364827161246,2016-08-10,2012-12-18,"Guilty"
278831601760,364828215943,2018-01-03,2012-12-17,"Guilty"
278855445501,364877832557,2018-07-16,2012-12-29,"Guilty"
278947414218,365069420557,2021-06-09,2012-12-30,"Guilty"
279047021189,365266603037,2015-09-21,2013-01-07,"Guilty"
279047021189,365266648893,2015-09-21,2013-01-07,"Guilty"
279063020237,365294071015,2015-07-31,2013-02-14,"Guilty"
279107404690,365393716952,2016-04-12,2012-03-01,"Guilty"
279107404690,365393762808,2016-04-12,2012-02-29,"Guilty"
279107404690,365393854521,2016-04-12,2012-03-01,"Guilty"
279107404690,365394450654,2016-01-15,2012-12-14,"Guilty"
279107404690,365394542367,2016-04-12,2012-09-04,"Guilty"
279166446336,365515557381,2018-05-29,2013-01-15,"Guilty"
279166446336,365515740807,2018-09-05,2013-01-15,"Guilty"
279204224731,365588881750,2018-05-22,2013-01-16,"Guilty"
279225797640,365633866869,2014-10-23,2013-01-18,"Guilty"
279250776798,365688390118,2014-09-05,2013-04-03,"Guilty"
279315805183,365816558729,2015-04-24,2013-01-25,"Guilty"
279325817490,365835359849,2016-08-12,2013-01-26,"Guilty"
279328707641,365841550462,2014-11-21,2013-01-27,"Guilty"
279365969938,365916067097,2017-01-12,2013-01-26,"Guilty"
279383930159,365953440055,2016-03-16,2013-01-29,"Guilty"
279475073118,374136237818,2019-04-11,2013-10-28,"Guilty"
279475073118,374136512957,2017-09-29,2013-10-29,"Guilty"
279479305124,366142964518,2015-04-23,2013-02-12,"Guilty"
279517083519,366217848003,2019-01-14,2013-02-09,"Guilty"
279517083519,366217893860,2021-07-20,2013-02-09,"Guilty"
279530295636,366246278966,2016-09-12,2013-02-11,"Guilty"
279530295636,366246691673,2016-09-12,2012-12-06,"Guilty"
279576950922,366341201694,2019-06-10,2013-02-13,"Guilty"
279666442367,366525177533,2017-06-23,2013-02-21,"Guilty"
279703807884,366596530077,2015-06-09,2013-02-22,"Guilty"
279714336289,366620925677,2015-03-24,2013-02-24,"Guilty"
279775545547,366735750079,2016-03-14,2013-08-16,"Guilty"
279802795537,366796326371,2018-04-19,2013-02-28,"Guilty"
279877733010,366943479528,2018-12-20,2011-08-10,"Guilty"
279877733010,366943571241,2019-01-16,2013-07-11,"Guilty"
279877733010,366943662954,2019-01-23,2011-08-09,"Guilty"
279976307785,367143871955,2017-08-03,2012-05-10,"Guilty"
279976307785,367143917811,2022-09-20,2013-03-13,"Guilty"
279994268006,367179181376,2014-06-25,2013-03-14,"Guilty"
280023375950,367242325626,2018-09-13,2013-06-10,"Guilty"
280035762309,367264795257,2022-03-16,2013-03-18,"Guilty"
280049284084,367287631740,2019-02-13,2013-03-18,"Guilty"
280051245258,367293088650,2018-02-01,2013-03-18,"Guilty"
280070547334,367342888690,2015-08-21,2013-03-19,"Guilty"
280108016071,367427585444,2017-08-24,2013-02-28,"Guilty"
280108016071,367427677156,2018-02-27,2013-02-28,"Guilty"
280108016071,367427768869,2018-02-27,2013-02-28,"Guilty"
280108016071,367428273290,2017-08-28,2013-03-22,"Guilty"
280111628759,367434372189,2014-09-08,2013-03-24,"Guilty"
280180682711,367596841381,2016-05-10,2013-03-28,"Guilty"
280180682711,367843869757,2016-08-03,2013-04-04,"Guilty"
280193481949,367624125934,2019-01-09,2013-03-28,"Guilty"
280196784978,367634076770,2016-09-06,2013-04-10,"Guilty"
280224241407,367695340908,2017-03-21,2013-04-15,"Guilty"
280302688349,367840155390,2014-11-12,2013-03-21,"Guilty"
280328183605,367892431675,2015-05-07,2013-04-07,"Guilty"
280328183605,367892477531,2015-06-23,2013-04-07,"Guilty"
280411378650,368079479892,2015-12-18,2013-04-18,"Guilty"
280411378650,368079525749,2015-11-09,2013-04-12,"Guilty"
280413443044,368084661664,2017-10-26,2013-04-13,"Guilty"
280465362532,368191828049,2018-05-03,2013-04-17,"Guilty"
280465362532,368192424182,2018-11-15,2013-04-17,"Guilty"
280515424067,368292712109,2017-08-07,2013-04-20,"Guilty"
280573536736,368402354739,2018-11-30,2014-06-10,"Guilty"
280709167368,368695193649,2014-11-07,2013-05-02,"Guilty"
280742507318,368765858347,2017-05-16,2013-05-06,"Guilty"
280779150298,368840512551,2015-02-21,2013-05-08,"Guilty"
280779976055,368842942939,2017-12-21,2013-05-08,"Guilty"
280824566948,368936673402,2016-08-02,2013-06-04,"Guilty"
280842114290,368976476749,2016-08-16,2013-05-13,"Guilty"
280893414461,369088091203,2015-07-28,2013-05-16,"Guilty"
280920251572,369148484070,2016-10-17,2013-05-19,"Guilty"
280920251572,369148575783,2016-10-14,2013-05-17,"Guilty"
280970622766,369252348795,2016-07-12,2013-05-22,"Guilty"
280976196628,369264775876,2021-02-05,2013-06-04,"Guilty"
280997253438,369307238894,2015-11-20,2013-05-23,"Guilty"
281062075385,369456776584,2015-06-05,2013-05-29,"Guilty"
281083854733,369504237948,2016-10-26,2013-05-30,"Guilty"
281084886929,369508044029,2018-01-16,2015-03-09,"Guilty"
281106150179,369553625281,2017-10-13,2013-06-24,"Guilty"
281109453208,369561237442,2020-07-30,2013-06-01,"Guilty"
281109453208,369561329154,2021-11-08,2013-06-01,"Guilty"
281159205084,369656618734,2017-09-19,2013-06-14,"Guilty"
281160030842,369659370117,2017-03-30,2013-06-04,"Guilty"
281188313028,369717149170,2015-10-22,2013-06-26,"Guilty"
281188313028,369720496686,2017-03-22,2013-06-06,"Guilty"
281188313028,369720771825,2013-12-17,2013-07-02,"Guilty"
281188313028,369720863537,2014-12-24,2013-06-25,"Guilty"
281193680451,369730768518,2017-05-19,2013-10-15,"Guilty"
281222375516,369795105034,2016-12-08,2013-06-11,"Guilty"
281222375516,369795150890,2016-12-08,2013-06-10,"Guilty"
281277701254,369898786333,2015-07-01,2013-06-12,"Guilty"
281322705025,369997744424,2015-05-11,2013-06-26,"Guilty"
281415912378,370205061166,2019-05-20,2013-07-10,"Guilty"
281433046841,370238949038,2016-06-03,2013-08-24,"Guilty"
281480631104,370333825910,2022-08-15,2013-06-25,"Guilty"
281495804394,370368401629,2018-09-13,2013-08-01,"Guilty"
281495804394,371652059571,2018-03-08,2013-08-09,"Guilty"
281509842268,370401097235,2014-06-03,2013-07-10,"Guilty"
281511287343,370404490608,2022-03-16,2019-12-12,"Guilty"
281568677474,370525918331,2019-08-22,2013-07-04,"Guilty"
281600365910,370596445459,2016-08-16,2013-07-08,"Guilty"
281622042038,370640696876,2019-04-25,2013-07-16,"Guilty"
281682941637,370778724612,2017-08-15,2013-07-12,"Guilty"
281689341256,370793031806,2016-07-14,2013-07-13,"Guilty"
281696256973,370810686516,2019-02-20,2013-07-13,"Guilty"
281727842189,370884561161,2017-03-30,2013-07-16,"Guilty"
281738473814,370906297091,2017-04-26,2013-07-15,"Guilty"
281738473814,370906984936,2017-06-02,2013-06-24,"Guilty"
281766549562,370966231393,2017-09-14,2013-07-18,"Guilty"
281795244627,371030888904,2015-08-14,2013-07-20,"Guilty"
281837667907,371121409419,2016-01-11,2013-07-23,"Guilty"
281855008810,371157498398,2017-10-06,2013-07-23,"Guilty"
281901044778,371438231221,2018-06-25,2013-08-09,"Guilty"
281937274879,371326158203,2016-05-18,2013-07-30,"Guilty"
281978046644,371413606340,2017-05-25,2013-08-01,"Guilty"
282100155501,371668155164,2016-10-21,2013-08-10,"Guilty"
282100155501,371668476159,2019-08-29,2013-08-10,"Guilty"
282100155501,371990709015,2019-12-13,2013-08-19,"Guilty"
282103768190,371676363458,2016-04-28,2013-08-14,"Guilty"
282125444318,371723549684,2018-04-23,2013-08-12,"Guilty"
282129985983,371734692787,2018-02-16,2013-08-12,"Guilty"
282140824047,371760234796,2022-11-10,2014-07-01,"Guilty"
282142475562,371763719882,2015-11-12,2013-08-13,"Guilty"
282160332563,371803064665,2019-04-04,2014-05-20,"Guilty"
282182008692,371844243704,2015-12-16,2013-08-15,"Guilty"
282208020046,371894685733,2015-12-07,2013-08-16,"Guilty"
282258494459,372000659852,2015-10-14,2013-08-20,"Guilty"
282326412995,372147904722,2020-01-13,2014-05-07,"Guilty"
282350463176,372203390955,2018-01-04,2013-08-28,"Guilty"
282356553136,372216505883,2015-04-23,2013-08-27,"Guilty"
282384835323,372279604276,2016-03-04,2013-08-30,"Guilty"
282392163919,372298038545,2017-10-20,2013-09-18,"Guilty"
282423129816,372367740259,2017-06-16,2014-06-13,"Guilty"
282460908212,372450877895,2018-05-31,2013-09-02,"Guilty"
282461217871,372452391156,2016-05-06,2013-09-02,"Guilty"
282479694190,372489718258,2016-06-13,2013-09-05,"Guilty"
282523665765,372591152594,2021-12-17,2013-09-08,"Guilty"
282525936597,372594224972,2017-06-28,2013-09-08,"Guilty"
282545548333,372633615611,2018-12-10,2013-08-10,"Guilty"
282549264240,372643428879,2019-02-27,2013-09-09,"Guilty"
282549470680,372644346007,2018-05-18,2013-09-09,"Guilty"
282609338082,372757061015,2014-10-30,2013-09-12,"Guilty"
282637517049,372815161062,2017-12-19,2013-09-14,"Guilty"
282644535986,372831027373,2017-06-07,2013-07-12,"Guilty"
282663321964,372871197571,2016-01-08,2013-11-07,"Guilty"
282680972526,372909946221,2018-12-13,2013-09-17,"Guilty"
282708738615,372973136327,2017-06-27,2013-10-29,"Guilty"
282732788795,373027246868,2017-06-27,2013-11-12,"Guilty"
282742904322,373050129207,2018-08-20,2013-10-26,"Guilty"
282744246177,373052559596,2016-01-04,2013-09-28,"Guilty"
282761380641,373087639735,2016-07-13,2013-09-22,"Guilty"
282761380641,373087685591,2018-01-22,2013-09-22,"Guilty"
282842304854,373283629948,2016-04-13,2013-09-29,"Guilty"
282873270752,373350580278,2015-09-24,2013-09-30,"Guilty"
282914042518,373437340569,2018-03-19,2013-10-02,"Guilty"
282914042518,373437615708,2018-03-19,2013-10-02,"Guilty"
282976593631,373570048964,2016-06-02,2013-10-08,"Guilty"
283016023541,373650389360,2016-05-26,2013-10-10,"Guilty"
283016436420,373651214775,2016-03-24,2013-10-10,"Guilty"
283032125808,373683681100,2015-09-10,2013-10-11,"Guilty"
283106547183,373837437577,2017-02-07,2013-10-16,"Guilty"
283106547183,373837621003,2017-02-07,2013-10-17,"Guilty"
283120275397,373864538704,2016-09-21,2013-10-18,"Guilty"
283215031045,374061308476,2017-08-28,2010-06-04,"Guilty"
283320521537,374293800377,2015-12-18,2013-11-01,"Guilty"
283339513955,374338326932,2018-02-08,2016-08-03,"Guilty"
283437159753,374550733733,2018-05-02,2013-07-11,"Guilty"
283437159753,374552246994,2018-05-02,2013-10-23,"Guilty"
283477931518,374642308945,2018-05-08,2013-11-13,"Guilty"
283477931518,374643271929,2018-05-08,2013-11-13,"Guilty"
283525825440,374750805165,2016-07-07,2013-11-17,"Guilty"
283528509151,374757912906,2016-11-14,2013-11-22,"Guilty"
283562158760,374833300812,2017-05-10,2013-11-20,"Guilty"
283582389814,374866409126,2016-04-28,2013-11-23,"Guilty"
283666100958,375051485518,2016-08-10,2013-12-11,"Guilty"
283676732582,375076935815,2019-03-19,2013-12-09,"Guilty"
283778403947,375283931562,2016-03-09,2014-01-13,"Guilty"
283812569655,375350698467,2018-12-05,2013-12-09,"Guilty"
283825368892,375376561471,2018-08-21,2014-03-15,"Guilty"
283840955061,375410495200,2019-01-03,2013-12-10,"Guilty"
283843019454,375416181393,2017-11-20,2013-12-17,"Guilty"
283843019454,375416364818,2017-12-01,2013-11-16,"Guilty"
283867998612,375471484200,2016-05-13,2013-12-15,"Guilty"
283942110327,375633494828,2017-05-25,2013-12-19,"Guilty"
283945826235,375642666106,2018-02-22,2013-12-21,"Guilty"
283945826235,375642895388,2018-03-16,2013-12-21,"Guilty"
283974727740,375706268920,2018-03-23,2013-12-22,"Guilty"
283974727740,375706314776,2018-03-23,2013-12-22,"Guilty"
283974934179,375706910909,2020-01-31,2013-12-23,"Guilty"
283974934179,375706956766,2020-01-31,2013-12-22,"Guilty"
283974934179,375707186047,2015-03-23,2013-12-23,"Guilty"
283977101792,375712413676,2017-10-13,2014-04-08,"Guilty"
283984223948,375729105402,2018-02-05,2015-10-05,"Guilty"
283985875463,375732728057,2017-02-03,2013-12-25,"Guilty"
284009925644,375785141911,2021-11-17,2013-12-26,"Guilty"
284009925644,375785233624,2021-11-02,2013-12-26,"Guilty"
284009925644,375801237505,2022-01-12,2014-01-01,"Guilty"
284021073367,375810408783,2022-12-08,2013-12-29,"Guilty"
284071754220,375922390089,2017-05-25,2014-01-03,"Guilty"
284091365955,375965678521,2017-03-15,2014-01-06,"Guilty"
284131518403,376052668094,2017-03-27,2014-01-08,"Guilty"
284144214421,376076054853,2016-01-04,2014-01-09,"Guilty"
284144214421,376076238279,2015-11-18,2013-09-29,"Guilty"
284222971021,376236368795,2017-09-28,2013-12-28,"Guilty"
284222971021,376236414651,2016-04-28,2013-10-04,"Guilty"
284305649969,376419565075,2017-10-24,2014-05-06,"Guilty"
284323403750,376462028093,2016-03-30,2014-01-29,"Guilty"
284324539166,376465008758,2018-06-07,2014-01-27,"Guilty"
284332177421,376485552421,2022-10-18,2014-02-10,"Guilty"
284332590300,376486744688,2017-06-12,2014-01-26,"Guilty"
284337338404,376497841934,2018-09-19,2014-01-03,"Guilty"
284464092146,376784581944,2022-09-08,2018-06-20,"Guilty"
284492683992,376843782545,2018-11-14,2014-02-25,"Guilty"
284545119579,376959157223,2016-04-26,2014-02-12,"Guilty"
284545119579,377023860591,2016-05-17,2014-02-14,"Guilty"
284568860101,377012396493,2016-06-17,2014-02-14,"Guilty"
284569272979,377013634616,2016-12-22,2014-02-14,"Guilty"
284569892297,377015606440,2017-03-28,2014-02-15,"Guilty"
284581040020,377040414748,2018-08-15,2014-02-16,"Guilty"
284600651756,377085033016,2017-12-14,2014-06-29,"Guilty"
284603129028,377090856777,2016-06-10,2014-02-04,"Guilty"
284603129028,377090902634,2016-05-09,2013-09-11,"Guilty"
284626663110,377137309301,2018-09-28,2014-04-09,"Guilty"
284748978407,377391720556,2015-12-02,2014-02-27,"Guilty"
284761880864,377418225550,2015-11-24,2014-03-17,"Guilty"
284883473623,377684376041,2017-03-28,2014-03-14,"Guilty"
284883473623,378248226220,2017-03-28,2014-03-18,"Guilty"
284920839140,377763799309,2022-11-28,2014-03-14,"Guilty"
284931986863,377789157893,2017-02-28,2014-03-14,"Guilty"
284946850494,377819652393,2019-10-21,2014-01-08,"Guilty"
284965430033,377855420378,2018-05-07,2014-03-17,"Guilty"
285002898769,377938328732,2016-06-01,2014-03-27,"Guilty"
285030871297,378001702264,2018-04-11,2014-03-22,"Guilty"
285076081508,378097450407,2016-09-13,2014-03-25,"Guilty"
285094351388,378132851541,2017-02-07,2014-04-27,"Guilty"
285131820124,378216998018,2019-05-01,2014-10-19,"Guilty"
285166192271,378299906372,2017-05-11,2014-04-01,"Guilty"
285320712101,378621543095,2018-06-19,2014-04-13,"Guilty"
285346104138,378675470211,2016-07-05,2014-03-07,"Guilty"
285346104138,378675561923,2016-05-09,2014-03-17,"Guilty"
285416190286,378827713427,2018-03-13,2014-04-19,"Guilty"
285419596535,378835692439,2017-11-08,2014-05-12,"Guilty"
285477399545,378952534523,2016-11-30,2014-04-25,"Guilty"
285535408993,379084830210,2021-03-29,2014-04-28,"Guilty"
285540466757,379095973312,2018-09-17,2015-01-09,"Guilty"
285572155192,379170489947,2017-05-27,2014-05-16,"Guilty"
285629751762,379304115469,2017-03-13,2014-05-05,"Guilty"
285663814250,379377072987,2019-09-10,2014-05-28,"Guilty"
285682084130,379413253679,2018-03-08,2014-07-17,"Guilty"
285742364411,379538625051,2017-04-17,2014-05-14,"Guilty"
285791187310,379647946686,2018-08-08,2015-05-28,"Guilty"
285838668353,379750710857,2019-10-04,2014-05-19,"Guilty"
285892136137,379867048520,2019-02-28,2014-09-03,"Guilty"
285915670219,379913684470,2017-12-20,2014-06-27,"Guilty"
286033959949,380168966996,2017-11-02,2014-06-03,"Guilty"
286077105767,380269438348,2016-12-13,2014-07-01,"Guilty"
286084124704,380287964330,2019-02-08,2014-06-09,"Guilty"
286084124704,380288147755,2018-07-13,2014-06-09,"Guilty"
286084124704,380318321260,2018-08-24,2014-06-10,"Guilty"
286136766730,380391874911,2018-11-23,2014-06-10,"Guilty"
286187241144,380504956770,2015-09-24,2014-06-15,"Guilty"
286201485457,380532837455,2019-03-13,2014-06-16,"Guilty"
286273016681,380687694486,2019-06-26,2014-10-10,"Guilty"
286303776140,380752764705,2019-07-27,2014-07-08,"Guilty"
286349812108,380856950424,2017-11-09,2014-08-21,"Guilty"
286367772328,380891159291,2016-04-19,2014-06-27,"Guilty"
286426194656,381014008562,2017-10-18,2014-10-01,"Guilty"
286453031767,381075731264,2016-08-19,2014-07-05,"Guilty"
286552019421,381286762373,2017-03-30,2014-11-09,"Guilty"
286556251427,381295841938,2017-12-22,2015-07-08,"Guilty"
286558419040,381299923157,2018-10-01,2014-07-17,"Guilty"
286630776021,381452395656,2018-03-21,2014-07-20,"Guilty"
286706642471,381622477009,2016-10-07,2014-03-03,"Guilty"
286714383945,381639398017,2022-03-28,2014-07-23,"Guilty"
286730795871,381676633406,2016-02-04,2014-07-24,"Guilty"
286761348891,381740603071,2018-01-17,2014-07-26,"Guilty"
286761348891,381740648927,2018-11-14,2014-07-26,"Guilty"
286777657597,381779260008,2016-03-25,2014-07-28,"Guilty"
286855898099,381951863462,2017-08-31,2014-08-02,"Guilty"
286931558109,382110939281,2017-10-16,2014-08-07,"Guilty"
286993902784,382245481931,2017-04-12,2014-09-23,"Guilty"
287013308080,382288862077,2018-05-11,2015-01-29,"Guilty"
287136552353,382551940190,2017-11-21,2014-08-21,"Guilty"
287136552353,382551986046,2017-11-21,2014-08-20,"Guilty"
287136552353,382578949604,2017-11-02,2014-08-22,"Guilty"
287228830729,382758935937,2019-01-09,2014-07-28,"Guilty"
